仲達,136,136,7682,n,名詞,人,名,*,*,仲達,PROPN,NameType=Giv,[given-name]
仲長,223,223,8416,n,名詞,人,姓氏,*,*,仲長,PROPN,NameType=Sur,[surname]
仲靑,136,136,7733,n,名詞,人,名,*,*,仲靑,PROPN,NameType=Giv,[given-name]
仲馮,136,136,7733,n,名詞,人,名,*,*,仲馮,PROPN,NameType=Giv,[given-name]
仲鴻,136,136,7733,n,名詞,人,名,*,*,仲鴻,PROPN,NameType=Giv,[given-name]
仲黼,136,136,7733,n,名詞,人,名,*,*,仲黼,PROPN,NameType=Giv,[given-name]
仲𥉪,136,136,7733,n,名詞,人,名,*,*,仲𥉪,PROPN,NameType=Giv,[given-name]
任,223,223,8929,n,名詞,人,姓氏,*,*,任,PROPN,NameType=Sur,[surname]
份,136,136,7733,n,名詞,人,名,*,*,份,PROPN,NameType=Giv,[given-name]
伉,136,136,7733,n,名詞,人,名,*,*,伉,PROPN,NameType=Giv,[given-name]
伊,136,136,7069,n,名詞,人,名,*,*,伊,PROPN,NameType=Giv,[given-name]
伊,223,223,6639,n,名詞,人,姓氏,*,*,伊,PROPN,NameType=Sur,[surname]
伊,472,472,7281,n,名詞,固定物,地名,*,*,伊,PROPN,Case=Loc|NameType=Geo,[place-name]
伊吾,472,472,7265,n,名詞,固定物,地名,*,*,伊吾,PROPN,Case=Loc|NameType=Geo,[place-name]
伊尹,136,136,9299,n,名詞,人,名,*,*,伊尹,PROPN,NameType=Giv,[given-name]
伊川,136,136,7144,n,名詞,人,名,*,*,伊川,PROPN,NameType=Giv,[given-name]
伊州,472,472,7322,n,名詞,固定物,地名,*,*,伊州,PROPN,Case=Loc|NameType=Geo,[place-name]
伊西,472,472,7302,n,名詞,固定物,地名,*,*,伊西,PROPN,Case=Loc|NameType=Geo,[place-name]
伊闕,472,472,7193,n,名詞,固定物,地名,*,*,伊闕,PROPN,Case=Loc|NameType=Geo,[place-name]
伋,136,136,7733,n,名詞,人,名,*,*,伋,PROPN,NameType=Giv,[given-name]
伍,223,223,8289,n,名詞,人,姓氏,*,*,伍,PROPN,NameType=Sur,[surname]
伏威,136,136,7733,n,名詞,人,名,*,*,伏威,PROPN,NameType=Giv,[given-name]
休,136,136,7574,n,名詞,人,名,*,*,休,PROPN,NameType=Giv,[given-name]
休戚,136,136,8230,n,名詞,人,名,*,*,休戚,PROPN,NameType=Giv,[given-name]
休範,136,136,7718,n,名詞,人,名,*,*,休範,PROPN,NameType=Giv,[given-name]
伯,136,136,7983,n,名詞,人,名,*,*,伯,PROPN,NameType=Giv,[given-name]
伯仁,136,136,7407,n,名詞,人,名,*,*,伯仁,PROPN,NameType=Giv,[given-name]
伯升,136,136,7564,n,名詞,人,名,*,*,伯升,PROPN,NameType=Giv,[given-name]
伯夷,136,136,7213,n,名詞,人,名,*,*,伯夷,PROPN,NameType=Giv,[given-name]
伯宗,136,136,7812,n,名詞,人,名,*,*,伯宗,PROPN,NameType=Giv,[given-name]
伯彥,136,136,7733,n,名詞,人,名,*,*,伯彥,PROPN,NameType=Giv,[given-name]
伯楽,136,136,7733,n,名詞,人,名,*,*,伯楽,PROPN,NameType=Giv,[given-name]
伯武,136,136,7607,n,名詞,人,名,*,*,伯武,PROPN,NameType=Giv,[given-name]
伯淳,136,136,7581,n,名詞,人,名,*,*,伯淳,PROPN,NameType=Giv,[given-name]
伯玉,136,136,7728,n,名詞,人,名,*,*,伯玉,PROPN,NameType=Giv,[given-name]
伯琮,136,136,7733,n,名詞,人,名,*,*,伯琮,PROPN,NameType=Giv,[given-name]
伯華,136,136,7733,n,名詞,人,名,*,*,伯華,PROPN,NameType=Giv,[given-name]
伯起,136,136,7708,n,名詞,人,名,*,*,伯起,PROPN,NameType=Giv,[given-name]
伯陵,136,136,7733,n,名詞,人,名,*,*,伯陵,PROPN,NameType=Giv,[given-name]
伯雨,136,136,7705,n,名詞,人,名,*,*,伯雨,PROPN,NameType=Giv,[given-name]
伯顏,136,136,7733,n,名詞,人,名,*,*,伯顏,PROPN,NameType=Giv,[given-name]
伯高,136,136,9076,n,名詞,人,名,*,*,伯高,PROPN,NameType=Giv,[given-name]
伶,136,136,7752,n,名詞,人,名,*,*,伶,PROPN,NameType=Giv,[given-name]
伷,136,136,7733,n,名詞,人,名,*,*,伷,PROPN,NameType=Giv,[given-name]
伸之,136,136,7733,n,名詞,人,名,*,*,伸之,PROPN,NameType=Giv,[given-name]
似道,136,136,7733,n,名詞,人,名,*,*,似道,PROPN,NameType=Giv,[given-name]
伾,136,136,7733,n,名詞,人,名,*,*,伾,PROPN,NameType=Giv,[given-name]
位,136,136,9076,n,名詞,人,名,*,*,位,PROPN,NameType=Giv,[given-name]
何,136,136,8704,n,名詞,人,名,*,*,何,PROPN,NameType=Giv,[given-name]
何,223,223,9989,n,名詞,人,姓氏,*,*,何,PROPN,NameType=Sur,[surname]
佗,136,136,6915,n,名詞,人,名,*,*,佗,PROPN,NameType=Giv,[given-name]
余,223,223,8071,n,名詞,人,姓氏,*,*,餘,PROPN,NameType=Sur,[surname]
佛,136,136,7741,n,名詞,人,名,*,*,佛,PROPN,NameType=Giv,[given-name]
佛狸,136,136,7731,n,名詞,人,名,*,*,佛狸,PROPN,NameType=Giv,[given-name]
佛生,136,136,7733,n,名詞,人,名,*,*,佛生,PROPN,NameType=Giv,[given-name]
佶,136,136,7733,n,名詞,人,名,*,*,佶,PROPN,NameType=Giv,[given-name]
侂冑,136,136,7733,n,名詞,人,名,*,*,侂冑,PROPN,NameType=Giv,[given-name]
侃,136,136,6970,n,名詞,人,名,*,*,侃,PROPN,NameType=Giv,[given-name]
來,223,223,8413,n,名詞,人,姓氏,*,*,來,PROPN,NameType=Sur,[surname]
來和天尊,136,136,7733,n,名詞,人,名,*,*,來和天尊,PROPN,NameType=Giv,[given-name]
來麟,136,136,7733,n,名詞,人,名,*,*,來麟,PROPN,NameType=Giv,[given-name]
侈,136,136,8189,n,名詞,人,名,*,*,侈,PROPN,NameType=Giv,[given-name]
侑,136,136,8013,n,名詞,人,名,*,*,侑,PROPN,NameType=Giv,[given-name]
侗,136,136,7488,n,名詞,人,名,*,*,侗,PROPN,NameType=Giv,[given-name]
侯,223,223,8402,n,名詞,人,姓氏,*,*,侯,PROPN,NameType=Sur,[surname]
侯生,136,136,7640,n,名詞,人,名,*,*,侯生,PROPN,NameType=Giv,[given-name]
侶,136,136,7733,n,名詞,人,名,*,*,侶,PROPN,NameType=Giv,[given-name]
俊,136,136,8593,n,名詞,人,名,*,*,俊,PROPN,NameType=Giv,[given-name]
俊卿,136,136,7733,n,名詞,人,名,*,*,俊卿,PROPN,NameType=Giv,[given-name]
